id,breed,class_id
47a949360adc5fc8b449555fa6930e47,west_highland_white_terrier,97
47ba3cd4c85935ca5c763258c26607ea,shih-tzu,36
47d16e87d29ceec3a643f2fd58998d60,dandie_dinmont,93
47d189e84639fc3f7f2937deb7b5eacd,irish_setter,45
47d4f98c92dbdee91d4e47dab737cfef,irish_terrier,37
47de77a8df3e9133f254478db1f97505,lhasa,69
47f02213cbfdc596826e2c24adeb97ec,cardigan,70
47fac4532022386b1db133b01c0c0b75,afghan_hound,74
48048065b7698d8bf4e4c1c084748d65,pembroke,108
480ba0fa99c410160b35619e9336f746,saint_bernard,76
480e55326aeeab100f2f505235bded65,weimaraner,28
4816ca55205638e0f3562fc9f3a46202,schipperke,43
481f8e13336be2292ba30c45d14daf55,saluki,59
4821d50c407971e6dde7a49574a844b6,bull_mastiff,66
482e38adec95d535eb4677504a82e1a4,affenpinscher,24
482e38ca587e19af6e2dfa5532da7347,entlebucher,54
482e3f27a3b91f9473abadcd23c41e35,norwegian_elkhound,35
48339bb3a0335903a53fb7a95fee88ce,pekinese,2
48352a6189e2d6368b794bd7bcbabb0d,shih-tzu,36
4836413f4dde1e76dabea44f96b937c1,german_short-haired_pointer,113
4839a68fb33643c9d50a606292b9213d,tibetan_mastiff,116
483a6d59747312ff93e58774e251eeb2,american_staffordshire_terrier,68
483f8ff157253685d2af257f458cca4b,leonberg,64
48407b46374cda8bbeae5257cd7cebb7,toy_terrier,81
4843d11d307af618f100e8a9fbfdb9e6,silky_terrier,111
48495e7cb5c251b5069d8615ccea9826,bouvier_des_flandres,115
485a7d876ca6fa29de6f32e7773d1148,lhasa,69
485d2218001019088c6fd9f503e0f040,norwegian_elkhound,35
48657814f82606705874d94adb0905d9,pekinese,2
4868e6dd023cf0d31412362db3b84de8,yorkshire_terrier,107
48691e705d9c663941873256da0cc683,scottish_deerhound,8
486ae1ca61f84a930a58ece5d8c8d95e,scottish_deerhound,8
486f62d0e386a2423bce7cece65a2114,west_highland_white_terrier,97
4870139299e458b90e24ef7e46e52635,boxer,17
4873e3125122daa9d24ce1be0266bd39,labrador_retriever,25
4881c807c3eb2294f762088eb80aa5ca,shetland_sheepdog,9
488c85a456fef59a58614f0b71a00764,irish_terrier,37
489252912d9569afcc4530d53ff5a3c4,miniature_pinscher,77
48959db869cf729dfa70a77550b3e6ee,standard_poodle,101
489bc4360c9c9eaf34201ed5373afad7,lakeland_terrier,16
48a6216e20a8d088474681a2dc3fa623,airedale,63
48a96a7398a822910798b9a6c2b5e3f5,cairn,23
48a9dcc2e0c6269b089d6b24a66c0143,siberian_husky,89
48b3e345543f3c0e79003f87ca1f0518,welsh_springer_spaniel,57
48b7a7cb06dfe7e1b2ee57867b2727c9,norfolk_terrier,12
48cc848583416c0bd4019a11b041f2f8,beagle,95
48d81b479aaf4ccd20be5f7302f27114,english_springer,117
48dc00c33b5f03e83f391fa306cf6c9e,bouvier_des_flandres,115
48e96993f29d3cea4a33c1a6fadf2bc1,dingo,1
48eca87f6b4f32b56f5f82a429db0d92,collie,55
48ef9a23f06d758bae5524d57d2592d2,pomeranian,105
490c833562a01e699bc8dd9747ba33f4,rhodesian_ridgeback,44
490ed36403ee275e03d8cd6766516c09,american_staffordshire_terrier,68
491541eb0f939e99935d805592b6a324,shetland_sheepdog,9
49186fb43178b462d273cc98e330e26a,afghan_hound,74
4919e7bd16a949f15bbd2bd00953595d,shih-tzu,36
491a06e23e061edd3e082d3b26fc50b4,german_short-haired_pointer,113
491e4b8fc7676f9dfb6b4858790cc077,airedale,63
4922b6cec08b5122cc03abd26064e4da,doberman,18
4927ede09ce508a92f4e38f8360df14e,siberian_husky,89
492a258eb1dd8949d46cd9a65a90585a,basenji,7
49316a21549beb0106c4ca7165d5f390,gordon_setter,88
49353ee8314c786682ae5cbe9f6f227a,miniature_poodle,104
494935802ea0cd133ac9e7cc8a7fb72a,miniature_schnauzer,49
494c1b8a01452a4bdd996786aaca52bd,miniature_poodle,104
495b7b4c6b37540d443d283fb7ef3fd1,airedale,63
496d44265b7d32f2ac1648e1416a247c,bouvier_des_flandres,115
496ff6d8b62644b35c39b735e95887f5,bernese_mountain_dog,67
498c124f07f90a5f911a8879a4b53444,scottish_deerhound,8
498d544cd0857984fa7d10edd80cfd98,dingo,1
499174e0769fdd49fdcb69e235927bef,maltese_dog,11
499e40bbba7949d34154a08c751eac97,keeshond,102
49af83fd16a3b5364b1905b231a40f39,irish_water_spaniel,21
49b2612ccd1de03df55c923c66e8b77a,curly-coated_retriever,106
49b3f86003cd0a64d219862067cac95d,beagle,95
49bf6b22eb085496861f0942858f99d1,cardigan,70
49c436d99eb7b25eb4a2222122854242,irish_terrier,37
49cd12b943044687bb3b8ad80df7e103,irish_wolfhound,79
49cdf9df49fbf1068c791dcecbb2031f,airedale,63
49d179db1a0dfe894d9d164704403cd7,english_setter,27
49e799f01da4a195a96477fe763b4aec,shetland_sheepdog,9
49f02ef8a1f6f1104af5e12262a8a76b,brabancon_griffon,80
49f0ef56406121db3ec89e2efa83aa03,german_shepherd,39
49f52075406d36a58ce47f928819791a,sealyham_terrier,100
49f6854ffe8865db85d4556b35e4dec6,scotch_terrier,73
49fb146aa2b154d1a2670e558e7e549d,malinois,61
4a07da63c52fd01ce23aa561dd88b9d5,beagle,95
4a14488c54f9d66c16dabc3e6419a3bb,maltese_dog,11
4a188522768cbdcf9fb3314b650dcd73,shetland_sheepdog,9
4a1f37977be233024903705cc53a621b,malamute,56
4a30ea3b85528ecf7f0ada88732e8469,briard,91
4a3159c6a7643f6accd3e1f71f4eebdb,australian_terrier,42
4a33114753b197780079f7a074220e40,mexican_hairless,65
4a5bd3e14041e91c8d867c9807e526e3,irish_water_spaniel,21
4a5d7198332eb69e4414aa803126a7ef,afghan_hound,74
4a61ca8ca626aa50338f6c683ca029c9,great_dane,109
4a626b631ade1993520b0fbb8cd9554b,italian_greyhound,71
4a6cff93d44190c7e2410799f729a4d0,affenpinscher,24
4a6de99a84c6dc1cf517bb43cc9fd80d,basenji,7
4a7fb96050500ce91866d0f5e921caa2,french_bulldog,114
4a82acf2c9012deceb171d16e7cafe95,toy_terrier,81
4a844fbe8e45618962aa8440cc881035,bernese_mountain_dog,67
4a8b588521c3e965999344206726fe2f,flat-coated_retriever,83
4a8d3afc461d55418d1ee15304ca1b9b,chow,82
4a9ab263dc76b8ba374724a830b1bbc2,wire-haired_fox_terrier,14
4aa19f6af5195c22f40323d4f95092cc,standard_poodle,101
4aad79d03dd88c587b5d16468d3ed10c,black-and-tan_coonhound,22
4ac5bcca6d783f5d36d0c6b69918b54a,saint_bernard,76
4ace2029008b5b1e9e74b21e610f0b37,norfolk_terrier,12
4ad1a52087fb7146fa0af65e95ce5c73,groenendael,30
4ad60192d6b880ac4eee7f23d7c26b96,miniature_poodle,104
4ae4d80eca630ded983a3fb845baa67c,golden_retriever,4
4aeb621a82494c36881c853bb1c53c50,saluki,59
4af283a82eed700f8571046eeeffb52f,collie,55
4af4279fe2e7d81da962577848bce804,schipperke,43
4afd6edd97e8448bbbdc062311ec8868,silky_terrier,111
4b0143ca10bd6e90a6edce372a2e0f64,irish_setter,45
4b0441fb889839417b9bd4929d6ef1e8,keeshond,102
4b07e02028274f84fdade12c4b82f617,newfoundland,90
4b0dce3ed42b8b4318609b4006ca4c78,irish_water_spaniel,21
4b121cf73eb3908731fea83dce67dab9,norfolk_terrier,12
4b1d4e5e91b58eb73861a3841fe1ed02,papillon,52
4b27534176a30cba0528d05c26b4c95f,pekinese,2
4b30249d3baaf6a00a0345ac07f01d30,german_shepherd,39
4b310ee3481bd8c44bac0cb7b1ee103a,pug,60
4b3f4c910479686b10d676f813da0b3f,lhasa,69
4b47fe23fa6972002789b8c68cdf7395,sealyham_terrier,100
4b4edddba0a1dbc78d5f98ddacd8e3ab,chow,82
4b5b818436bd7a7a83fbb02b9880727c,english_setter,27
4b5c813f99948df4f67b380f23f9d4de,cocker_spaniel,118
4b5e166a87fb01064c330b50c8678995,silky_terrier,111
4b659b822211c1d18baf2a3be382db0d,basset,41
4b66e3a702acaf31f438fbc12a529892,boxer,17
4b691c6936f4292697c85683f6a35aad,bluetick,3
4b6b945e49aa8efe691137a2c416a4cc,border_terrier,33
4b6eba05c404c71c8ec52089e8c09f2e,komondor,62
4b6fc496a48879b319e7a7f28e57b77b,curly-coated_retriever,106
4b7183fd8feb6c6e80eb62b9e6be55d1,airedale,63
4b71f97031a0e5e0a4056fda372c1ba4,miniature_pinscher,77
4b759dcc36c1884427b4984926d05582,komondor,62
4b7fca7decc6f79aeffe9e2c85409616,redbone,15
4b8aa0f2b7bb19e3d38bd3ec634a4937,rottweiler,119
4b9a8f1b3bef4e98e2bfdf0a073bebfa,german_short-haired_pointer,113
4b9ce080f420698deda6df4fd82240f4,staffordshire_bullterrier,86
4ba13e246563b8393a4adf62ac8667ae,cairn,23
4bafa4d48d31c4291c67a7f29b64aed4,saint_bernard,76
4bc4ddb7cde7f2b75154dba3763b93c0,tibetan_terrier,34
4bc5bf1f51479cdc176e3549b3d4d8d1,great_pyrenees,94
4bc5d815982f161609ad0866a1384723,sussex_spaniel,112
4bd25c87c612af5edc4a75003e66d560,entlebucher,54
4bd83d80fbab26a3a1f0d73785cf7af6,german_shepherd,39
4be035761258a6abcbbd3183a137ef17,weimaraner,28
4be4f71c7337c2db37b4366c8e7eedf7,miniature_schnauzer,49
4bef82c482709d262be2cc5c683a5b20,kerry_blue_terrier,98
4bfc45379617c56d55585c701f34ba6d,shetland_sheepdog,9
4c178d8d592f1c9e8a7271946399236d,lhasa,69
4c2218069e2d1ae839bf63fe5473928d,toy_terrier,81
4c2ca9ee822b5ab533a73422fadafec9,dhole,31
4c3148bf5abf5bbda9c184b51c67a997,standard_poodle,101
4c3308c8fc9b24bd7ed816b8cb0c4436,wire-haired_fox_terrier,14
4c36507b40ef6fa7e1326be815003b77,pekinese,2
4c37cf1f1efbd31a074dc5ac71b5570e,dandie_dinmont,93
4c41c85b629be6fb8dc98735135d47ec,norwich_terrier,84
4c49c4389f114434652b25258c10aff3,miniature_pinscher,77
4c5a1eb9bac301340ca697e8bfef1a68,miniature_pinscher,77
4c6da6c09d585379ac648979180aec89,newfoundland,90
4c852d9cb6f9c33927c5ee3fcac9236b,american_staffordshire_terrier,68
4c86055d92c8d28f3ae5befc631d5c81,newfoundland,90
4c8bb929ad8d021729749ef343251fde,cairn,23
4c8fce7407df845d94483d89a4fe06f7,malinois,61
4c92d3e3899d68ba9be2165e646f6024,cardigan,70
4ca6732ea8c9a354d28b5e8fc71385e4,affenpinscher,24
4ca9f95b45b1f51ccb2ce51f0341798c,chihuahua,58
4cae9d5491d8346f2bbec10132a78376,standard_schnauzer,20
4cb0e4b6cf86ebdd38e7fba7a20d75d6,siberian_husky,89
4cbb3c10f0eadb99e6333009af1ec53d,doberman,18
4ccff1dd3a0e3dfca18e8e1b80d883fd,brabancon_griffon,80
4cd0556f7cadb4f40b7dfa2d2796b5e1,doberman,18
4cd78fdde0927e0bbbf2f5c019636b4a,kerry_blue_terrier,98
4cd97f1b809763416ec831c997dbff1c,dhole,31
4ceeeab13a29903058fbc4fcdd6cf71d,pomeranian,105
4d072f0e99eded3ab283eee26b5b6248,bouvier_des_flandres,115
4d0aaeb97332aebac90f0ca42a9ff1eb,schipperke,43
4d11bd700573b78d223e9ff0ceb94f3a,english_foxhound,87
4d182297da4054905b1de22d440b50da,pug,60
4d1b34626edc7dffb8680d8981f0c9d0,norwegian_elkhound,35
4d3bb108c92bf340610878d2f257fb30,affenpinscher,24
4d49a0f1dbd0d2a80bbfcfd2d55a8936,samoyed,48
4d55df003701ba79f6a485bdee850f3a,great_pyrenees,94
4d5d1e37be499fe7250bff7afe97bc5f,rottweiler,119
4d60034b2d3fe176b6339e23e018e536,rottweiler,119
4d614950ef0c339983c82be5cc133783,bouvier_des_flandres,115
4d67f3d5c331a1a83c9eede0df8e3e37,brittany_spaniel,50
4d6b4f0c8596fec0b0ecedff88b30f8d,french_bulldog,114
4d6c2eb3cf393af1601751a39647a78b,dandie_dinmont,93
4d6f99b3534a4064f83b2dbba4a297a2,soft-coated_wheaten_terrier,85
4d705f069d5a67c6132c386cc25ed117,english_setter,27
4d770fc42e727251f98ae8e451c4a9dc,west_highland_white_terrier,97
4d777d9c55a9e8f7114992e34190e719,sealyham_terrier,100
4d78f6722feb2c8487c0642a4bbeaa86,newfoundland,90
4d8597e4e66db9ab06f5312c7f61ebd8,miniature_schnauzer,49
4d8b9deda4ae7a1c7e0760ca7a5c4cca,norwegian_elkhound,35
4d92f179c97da98bd132defd96f567fe,samoyed,48
4d98705d155671039f3b45f96eb73a63,malinois,61
4d9be17293b120d6cc995f0a7da0051f,leonberg,64
4d9bf5e93f2da15e811db580e39de704,brittany_spaniel,50
4db214f01a18bc86674737115f96673e,pug,60
4db5e936fae9ba70ecb7e65605ba316b,african_hunting_dog,13
4db8ea2b1c3a9ddc0b64099d27e38f65,whippet,99
4dbc5fc297988620e6ff907650e72cf2,pug,60
4dc262bd3c3f5bbab4c38147ddf204a1,maltese_dog,11
4dda730d52cb20a368f65a49ddd1b2ae,bedlington_terrier,5
4de2daf400819ef8ae3f320887e8933a,chesapeake_bay_retriever,92
4df195375c22e969db40b46ab7e7e6df,irish_wolfhound,79
4df69a0a5650b8879a3279cb2991a44f,irish_terrier,37
4e00cf013a2e530e75a99a4d8e631d1e,welsh_springer_spaniel,57
4e0eb4b31ed8711963c04e9ffcd2cdbe,whippet,99
4e0fd9830e8f277779b36b2f8a4f9a3a,redbone,15
4e0ffeab743baa4d6061e3d35fa4c49e,boxer,17
4e12aefc17efbdeadea9a89a881836cc,staffordshire_bullterrier,86
4e16b1ec6375e02446cfdc10aec562e4,cocker_spaniel,118
4e1a4b8dbca28978edd145617a2a0123,ibizan_hound,26
4e1e84c7514afacacbc170867924f6f7,miniature_poodle,104
4e1fe3d6caca69d13f522e463d09c4b6,malamute,56
4e28faeac21c113ef4fb34e3db1e4d77,old_english_sheepdog,75
4e2e5e75b04fd4603d9a59af546c59b2,kerry_blue_terrier,98
4e32a5fa1caef230942654915a76a703,leonberg,64
4e3ff871f2ae2ebd33498a5388a260e4,norwich_terrier,84
4e4173a3a2e7d49f43ddfe3f167ea397,pekinese,2
4e41c95087bea8d598d64c759016cdf6,bluetick,3
4e475f0d2f1808216a28e2f635c17297,beagle,95
4e4b8e8dff63be17e6e1353ff2f13391,schipperke,43
4e5469adc80c6f839dab6ec6c1de971e,malamute,56
4e56fb62b529468038b0dc268d89a5af,kelpie,51
4e6127b6afe0116be8c2eb59decf6a02,french_bulldog,114
4e7376e2139d80e4802eb25f8ec98c89,mexican_hairless,65
4e7dfb9439a140c2b4feeec1aa72d32b,irish_setter,45
4e80242b50eb1c68dc04cbea094fccf1,silky_terrier,111
4e86d65293ce9a1f46b605ef745af6dc,chow,82
4e8d1cbfa6a477abe4b9e5a2ecbf1818,australian_terrier,42
4ea20d09a89fb02ac592bdddea31393f,sussex_spaniel,112
4eaab0b882ea39c56caa2f4a0671ea47,giant_schnauzer,29
4eb323c2a00db7220c1dbfb77e490ed8,pembroke,108
4ec829615f7cc33a25c62e8f111db50d,english_setter,27
4edfc93408cef61336881d3016df6e6d,scottish_deerhound,8
4efcc6dbb599d561098394d4ccc4cb73,bloodhound,47
4f000f4c3defef6a13ecd5b1364da715,african_hunting_dog,13
4f0017038ac11483e95ccf1a66713200,doberman,18
4f00d9dac618c7a3fa6737acfedd9f8e,black-and-tan_coonhound,22
4f031cd233512f9c4c3bbfe354510eac,basset,41
4f1121ffbe1bd9487fc4256c326096da,chow,82
4f15c8ca41f2d562abc45a9e00cba9d6,welsh_springer_spaniel,57
4f161bc408a4bd5c541fd766d7319a72,irish_wolfhound,79
4f16340729ced867c8d3b783566856ed,miniature_schnauzer,49
4f2b024f7f2e670291cf17affb14cd93,brabancon_griffon,80
4f2d37638e34d2e896c74bbfe9bd049d,newfoundland,90
4f3d05b2b3c207dbb50cef30f8870129,toy_poodle,32
4f6fdc14bcf95ca24cb4eec57d1c6443,standard_poodle,101
4f7acd612879022f09fb7e63eec8bb50,malinois,61
4f84414624eacf5a918babcdce0e2271,cocker_spaniel,118
4f873d1f4c298939a77dba5e939a77ea,japanese_spaniel,103
4f87ec7e18f0fa4fcc1b100310fcfb92,black-and-tan_coonhound,22
4f96d9a707560f1216b6b87815f7bbf1,maltese_dog,11
4fa32ed2bb2318b674141defce2a0900,norwegian_elkhound,35
4fa66ce43b4765d7daf3da799a7d14e0,pembroke,108
4fabfde26c88a99d9cf8c9e4b24317b9,leonberg,64
4fc14336c3d48b5dea196f90020a8eff,pug,60
4fc43137685335924e9dd1fd3db8d046,gordon_setter,88
4fc628e8fbd164b2e35f616af5cc8f41,collie,55
4fc6dc33892deedf927334b5b4154c8a,appenzeller,46
4fd442326ea8d856652aea5afb8f5dbc,maltese_dog,11
4fdc5fdf324a00b9ea08b866904fc7c1,entlebucher,54
4fe59f20b42e04f3bee926f15f8840fd,siberian_husky,89
4fef9750e23af6d42c41dde441abb116,cairn,23
4ff306a221c4047958f80788f05342c1,bouvier_des_flandres,115
4ff7c7600598db4da0bcd5844a4a7ba5,italian_greyhound,71
50115198d753b8f0f6a4e6d709e46eed,brabancon_griffon,80
5028e6d3dd8b92c390d7affe31a0eac1,ibizan_hound,26
502aea218351d108244049aa16cfafe6,curly-coated_retriever,106
502ded707191ee7301ca50cdad0110e9,kuvasz,38
50356789926fe181fe22ab7ba92376f4,komondor,62
503695039f80f78a60d6684d553a303f,saluki,59
5048b8f64705a33e21eef80da4711c9c,dandie_dinmont,93
50491fd7701e6d9b45d3199613f0d9ea,papillon,52
504a4853df94b5092870ed69a436c927,blenheim_spaniel,110
505420c321e1e6c77bcaa3e3bb7ad7b7,great_pyrenees,94
506152fbae239e14437811aa1f8dffec,komondor,62
506a99e47ac5d4bab7b2ab958dbf3146,beagle,95
5077226ce67d24f8046583fd1179e3a7,irish_wolfhound,79
507b8994a0e469a0a585241ec4d3ea1d,miniature_pinscher,77
5086b396f901bf0a9f00ed64f8951c55,pomeranian,105
5088e57bef07cbec29bf98ae9df57f22,tibetan_terrier,34
508b1aa3c6a435243aa3b2c1b09fb21e,groenendael,30
509028dcbf11208ca85e439b8a5063f6,irish_wolfhound,79
50b1e50c12cdbbd74a1a25ce5c572055,soft-coated_wheaten_terrier,85
50c50de3f2fa733d729309d09ba2398c,pomeranian,105
50c8080ab39f865bebfb05b20b5992c4,border_terrier,33
50d3dfc2c999a9ede891345ae14efd27,labrador_retriever,25
50da32396bff4b805b32e79eb21e53d2,pomeranian,105
50dedc60ff5e0129b060fed8737c5e9a,old_english_sheepdog,75
50e9b7412ba4b68a6b44d6b0adeba062,komondor,62
50fa5ca96395d9bb39774e48d1153b9a,chesapeake_bay_retriever,92
51047d75386a2f715dababba096b364e,walker_hound,10
5107853068a2197aacf9313d63cd905f,brabancon_griffon,80
511653e56d24079c222b35683d7e6c11,sussex_spaniel,112
511bfe35ff282294f6129c55bd6c33f6,malinois,61
511de4a2592207f53c04fdb6277bca20,norfolk_terrier,12
5129596281445fcf53ccd400eed1501e,pembroke,108
512abc982895061782c9bd51d38cf5c6,norwich_terrier,84
512fbdac7e7513370a4fbdf9d2ed04b1,collie,55
5137a88e45bcfa3bb8f80d237c2a008f,african_hunting_dog,13
513c306609eeb668986edd05b1bcd6b2,lhasa,69
513c41ada00c0d75af37b87a3ad00022,tibetan_terrier,34
514be7edfb314e3c19c755795b9fed84,airedale,63
5153da131ebf1d46627edab27f52eb90,scotch_terrier,73
51580a06bd63bfb54b6df8a1fab282d9,great_pyrenees,94
515d4bc7bd9aac40d0de16b4bc345543,old_english_sheepdog,75
51643c8ddbc667c105b108f163ee1932,basset,41
516d4a008dce63f4a54db45e665f2ed8,lakeland_terrier,16
516e9ca19a0fd6c7eb5aa8566b249cb8,bloodhound,47
5170bb1397bf687ade980e913f7741e9,old_english_sheepdog,75
5172a8db62a1928c1067c36f6bf274a3,lhasa,69
5176b5065238615f290f522ff376bb0b,affenpinscher,24
5181d9db75e016df5fb04ccba88417d4,doberman,18
518c87979c25cbc26b27b459e52a6335,irish_terrier,37
518ec40c95a4057448b1806588586dd4,briard,91
51a983d146c12574987f3ae82a18c5d0,afghan_hound,74
51c09b0295e0137021db430c38308e8b,kelpie,51
51c0c9e80619fed2bd743867c1a1b0b0,pug,60
51c7cc8287f557d11958afa02dd82c31,doberman,18
51cf930fcaa72551347eaed4b2e08f1b,toy_poodle,32
51d079f1a170905aceb76ebb24128fa6,cocker_spaniel,118
51e0b77bbfaca4ae85cd3c5ed8190b19,ibizan_hound,26
51e9383e1158e6ef4bc8213c7a279a3e,english_setter,27
51e9a9481ffe34499d6b251031516a85,japanese_spaniel,103
51fdc7f1b12a540be7269752f64862ba,afghan_hound,74
5203d0c7afc103dc8e4c1cd99ff93e9e,silky_terrier,111
520669e34a522e1c14cf17dd0eda03be,old_english_sheepdog,75
520b060d394dc47785d2eef1b627b895,briard,91
520ed1b4e99e9713765df78e55439e05,flat-coated_retriever,83
52152bdbb380cfe587a9169c4a94b973,black-and-tan_coonhound,22
521d8114ba7b89f149a4ffb9f0540b83,african_hunting_dog,13
5222f7a53b9a9f0c58f7013a7a74d386,cardigan,70
523de770c86c03d6551a6f337420385e,norwich_terrier,84
5241e2b9d9e70359c27f6cd1709c8802,american_staffordshire_terrier,68
52564b53348bd0be9bf69ca38181602b,malamute,56
527f2edcc29f3e3e31c57728e6ec9e59,bouvier_des_flandres,115
5282c6238561dc3136a8c8c6d5aaa496,giant_schnauzer,29
52839f9f5a08d9084b6fdba5120ba7dd,giant_schnauzer,29
528d068161b1b1ad2109cfb90755e91c,appenzeller,46
52a6ee471fc937ac0075c3b401a53fd9,siberian_husky,89
52b0bca440f70ab144b1fdce2a8c0148,shetland_sheepdog,9
52b721b1626b1658b5b34c080e925897,yorkshire_terrier,107
52b7a64d684ad473557d2858c1c0a096,bedlington_terrier,5
52b8c5d99963c5576f28d7ba378bf10e,miniature_poodle,104
52c926f08c537eb90cc9d1fedec57bc6,bluetick,3
52c9ab0f6d9f27daaf3641f86c019cae,toy_terrier,81
52ccec304f83c67eb2c996f274e7d640,scottish_deerhound,8
52d0b64b7c178072d50d7217aa5b3b91,toy_terrier,81
52dc6c3f4dd61e96385498497612472d,soft-coated_wheaten_terrier,85
52e4bb5c9bf40fea940e1511fcd5a0c9,irish_water_spaniel,21
52f6240840c1d94b439bdf89cb784797,kelpie,51
52f8b43baf37bdb02fdbd2ff307f1f58,mexican_hairless,65
52f9b48b18953ba28b79ce6bfac6dc22,mexican_hairless,65
52fc29c928f5fdaeb8e3fd012cb3af4b,bernese_mountain_dog,67
5309a70d8fdf823faac7a776a8c7431c,bedlington_terrier,5
53162277c67831e82d0a38f00a3783a5,west_highland_white_terrier,97
53165a38e33bb747c04a57480e863395,boxer,17
531d4859fec4f1b7359bd663a9c9b4c7,great_pyrenees,94
532467c07fa0a246a136bff2614b6ddf,eskimo_dog,78
5327cc910c5643c9ed2ec19f506bb370,kerry_blue_terrier,98
5335f60de809010c1e01de557d8b19f8,chihuahua,58
53393a6f96186b5a8c5e51ae25d2ddca,lakeland_terrier,16
533a20015e498027817bfc0e32c03bee,afghan_hound,74
534138ffc11ad19208aa8373ffb6935d,norwich_terrier,84
5353afdcaf0ad24196c1fdf1276ca644,dhole,31
53643d2d125c2851c82b270933067347,bedlington_terrier,5
536671e73038f26efd426701a8a1d6db,brittany_spaniel,50
5366788240f13bba024baa503b888cd5,sussex_spaniel,112
5372ce11fe19b19be54100297154bf77,rhodesian_ridgeback,44
537387b79fd3805d971e8494eb63fabd,miniature_schnauzer,49
5378e91b030e6018711e6eeffb45d61c,clumber,72
53812889b524eae9737e2c488fe7f21e,borzoi,6
538670ae06458f36996434f21a94b6d1,malamute,56
5391615209a4626d38ebdc23b1456ad1,appenzeller,46
53c2a1da882f6cf57b3843a8a12dd677,english_foxhound,87
53c4dca72c081ced6dd663b17e505080,basenji,7
53c8a4e6d950161645f0bc33262fce10,beagle,95
53d274d882f91f05c98504891d353b73,entlebucher,54
53d2ac9bad9a7afe75627d55aacf19be,siberian_husky,89
53dfe7838d43d0855f41cf2178b94dd0,kuvasz,38
53ead8dd8986fbb0986c8e0cf2dd45f5,american_staffordshire_terrier,68
53ef06e550b924fb9a06364a47eb71ef,curly-coated_retriever,106
53efa969f346dbea87b4629deed66aed,rhodesian_ridgeback,44
53f55bd1db61a777322184bbde411466,newfoundland,90
53f89cf0e6bc883462dc5a147462fe37,soft-coated_wheaten_terrier,85
53fc7ac7521c719e0efd5f509ca5e928,norwegian_elkhound,35
5406eeabc4f6b981cc6f61cc7a335eae,maltese_dog,11
540a64ab0a107a55d2cc0f8d2041c2c0,kerry_blue_terrier,98
540b586c4e59e4287e018bf0b019aa90,leonberg,64
540c37123625bae630876c20617d931b,siberian_husky,89
540d23e6afd472eff803353d6af6f323,airedale,63
541454486d3fd58e7f2a9c458596cc22,chihuahua,58
541f7218023e5f77a5cc5a915b0e808e,saluki,59
5431316ec1ca840d0a7fbb7e7d15edbd,tibetan_mastiff,116
5434d4b405e947aeeb94c141df21f008,pekinese,2
5441212c564d93e51eff4498bd46f3f7,toy_terrier,81
5441a60725f87efa0862ef9416c28481,cocker_spaniel,118
544dcc6d81190416abfcaa1cbf9c978b,miniature_pinscher,77
54656e8a4fcc7c6d6c36579a8135231e,basset,41
547231618deb73591ff006835eb13765,pomeranian,105
547d9b623cccf3a262db4b35f0c28e2c,norfolk_terrier,12
547e9cca520970b35c1d9acb0a0fb902,sussex_spaniel,112
549144e54ff57b7387c91e893d7d35b4,pembroke,108
54970402b5794186bf9809aa2175b0c6,rottweiler,119
549b95fd0f7f43b72a625576828f63a4,flat-coated_retriever,83
549b9df75ad46e33bddfae7628609319,irish_wolfhound,79
549bd24432ca6245f78e5ce709b8a3f2,sussex_spaniel,112
54b10039e84833cec7c977b53fb92621,pomeranian,105
54c2817736a466bb001e030b1a4ba116,eskimo_dog,78
54c60fe48c432816a32b860a32bd9be3,miniature_poodle,104
54d4876e394145a19762cbe38b44b3d4,silky_terrier,111
54e13fffdce2fc4807122c9b8861bf94,redbone,15
54ece8d1cb7a77b9968d714fba342c36,clumber,72
54f2ff40e1d8fda54fe65fef6d1b7046,yorkshire_terrier,107
54f801ce3b48bb48b6213d697ad22683,great_pyrenees,94
54fc3e6172a6202d1c66ccc9ac3d4aff,affenpinscher,24
5500fd92cf93459fd345e6f34854df4a,eskimo_dog,78
5501faf6694477c31ea97dede096154c,border_terrier,33
55132cf806d48347350caa4a31f0126b,malinois,61
55168e5cb057b6425ec04e70ccd76da1,boston_bull,0
551d6596c290fc3f4032e6e2d6675f5d,miniature_poodle,104
55222a8edfd3be882465dcf5901d5e15,newfoundland,90
5522867aa22e18f38e627fb9fd9b1847,maltese_dog,11
552aaa64f92a9cfc37bed7d8f0b06ef0,papillon,52
5532877c0fefc8ee8767134b81481c22,german_short-haired_pointer,113
55468f0aa15010180e945f58fd6c8e1f,brabancon_griffon,80
555445531dc58fb1b54c94f48a112e97,golden_retriever,4
5558e25c7f89a21ea4f6d6e7659edc36,chihuahua,58
55697c703ea8d87b81fe44cc6748646f,norfolk_terrier,12
556cbbccb76e5ab1e26baaa0666638b6,kerry_blue_terrier,98
556daede719158bd83c4b775844d9bcb,toy_terrier,81
557037b722cc503f215fdd4afad7a23b,norwich_terrier,84
5575b889e08a47aefa3e787931c6cc19,staffordshire_bullterrier,86
5586cd00a05b737f7b1c1a67d36e8445,norfolk_terrier,12
55877fd6274271bbd0486e900233dfb7,afghan_hound,74
55944d94374e0dc7c6cd2506a4c3270d,pembroke,108
